SimTime,OUT[9:0]
58641,0000010100
58681,0000010010
58721,0000011000
58761,0000011000
58801,0000010000
58841,0000010110
58881,0000011000
58921,0000010110
58961,0000010000
59001,0000011000
59041,0000011000
59081,0000010010
59121,0000010100
59161,0000011000
59201,0000011000
59241,0000001110
59281,0000011000
59321,0000011000
59361,0000010110
59401,0000010000
59441,0000011000
59481,0000011000
59521,0000010100
59561,0000010010
59601,0000011000
59641,0000011000
59681,0000010100
59721,0000010100
59761,0000010110
59801,0000011000
59841,0000010010
59881,0000010100
59921,0000011000
59961,0000011000
60001,0000010010
60041,0000010110
60081,0000010110
60121,0000011000
60161,0000010010
60201,0000010110
60241,0000011000
60281,0000011000
60321,0000010000
60361,0000010110
60401,0000011000
60441,0000011000
60481,0000010010
60521,0000010110
60561,0000010110
60601,0000011000
60641,0000010100
60681,0000010100
60721,0000011000
60761,0000010110
60801,0000010110
60841,0000010010
60881,0000011000
60921,0000011000
60961,0000011000
61001,0000010000
61041,0000011000
61081,0000010110
61121,0000011000
61161,0000010010
61201,0000010110
61241,0000011000
61281,0000011000
61321,0000010110
61361,0000010010
61401,0000011000
61441,0000010110
61481,0000011000
61521,0000010010
61561,0000010110
61601,0000011000
61641,0000011000
61681,0000010110
61721,0000010010
61761,0000011000
61801,0000011000
61841,0000011000
61881,0000010010
61921,0000010110
61961,0000011000
62001,0000010110
62041,0000011000
62081,0000010000
62121,0000011000
62161,0000011000
62201,0000011000
62241,0000010110
62281,0000010010
62321,0000011000
62361,0000011000
62401,0000011000
62441,0000010100
62481,0000010100
62521,0000011000
62561,0000011000
62601,0000011000
62641,0000010100
62681,0000010100
62721,0000011000
62761,0000011000
62801,0000011000
62841,0000010100
62881,0000010100
62921,0000011000
62961,0000011000
63001,0000011000
63041,0000010110
63081,0000010010
63121,0000011000
63161,0000011000
63201,0000011000
63241,0000011000
63281,0000010000
63321,0000011000
63361,0000011010
63401,0000011000
63441,0000011000
63481,0000010100
63521,0000010100
63561,0000011000
63601,0000011000
63641,0000011000
63681,0000011000
63721,0000010000
63761,0000011000
63801,0000011000
63841,0000011000
63881,0000011010
63921,0000010100
63961,0000010100
64001,0000011000
64041,0000011000
64081,0000011000
64121,0000011000
64161,0000010010
64201,0000010110
64241,0000011010
64281,0000011000
64321,0000011000
64361,0000011000
64401,0000010010
64441,0000010110
64481,0000011000
64521,0000011010
64561,0000011000
64601,0000011000
64641,0000010100
64681,0000010100
64721,0000011000
64761,0000011000
64801,0000011010
64841,0000011000
64881,0000010110
64921,0000010010
64961,0000011000
65001,0000011000
65041,0000011010
65081,0000011000
65121,0000011000
65161,0000010010
65201,0000010110
65241,0000011010
65281,0000011000
65321,0000011000
65361,0000011000
65401,0000011010
65441,0000010000
65481,0000011000
65521,0000011000
65561,0000011000
65601,0000011000
65641,0000011010
65681,0000011000
65721,0000010000
65761,0000011000
65801,0000011010
65841,0000011000
65881,0000011000
65921,0000011010
65961,0000011000
66001,0000010000
66041,0000011000
66081,0000011010
66121,0000011000
66161,0000011000
66201,0000011000
66241,0000011010
66281,0000010110
66321,0000010010
66361,0000011000
66401,0000011010
66441,0000011000
66481,0000011000
66521,0000011010
66561,0000011000
66601,0000010100
66641,0000010110
66681,0000011000
66721,0000011000
66761,0000011000
66801,0000011010
66841,0000011000
66881,0000011000
66921,0000011010
66961,0000010000
67001,0000011010
67041,0000011000
67081,0000011000
67121,0000011010
67161,0000011000
67201,0000011000
67241,0000011000
67281,0000011000
67321,0000010010
67361,0000011010
67401,0000011000
67441,0000011000
67481,0000011010
67521,0000011000
67561,0000011010
67601,0000011000
67641,0000011000
67681,0000010000
67721,0000011010
67761,0000011000
67801,0000011010
67841,0000011000
67881,0000011010
67921,0000011000
67961,0000011010
68001,0000011000
68041,0000011000
68081,0000010100
68121,0000010110
68161,0000011000
68201,0000011010
68241,0000011000
68281,0000011010
68321,0000011000
68361,0000011010
68401,0000011000
68441,0000011000
68481,0000011010
68521,0000010000
68561,0000011010
68601,0000011000
68641,0000011010
68681,0000011000
68721,0000011010
68761,0000011000
68801,0000011010
68841,0000011000
68881,0000011010
68921,0000011000
68961,0000011010
69001,0000010010
69041,0000011000
69081,0000011000
69121,0000011000
69161,0000011010
69201,0000011010
69241,0000011000
69281,0000011010
69321,0000011000
69361,0000011010
69401,0000011000
69441,0000011000
69481,0000011010
69521,0000011000
69561,0000010010
69601,0000011010
69641,0000011000
69681,0000011010
69721,0000011000
